name,datetime,tempmax,tempmin,temp,feelslikemax,feelslikemin,feelslike,dew,humidity,precip,precipprob,precipcover,preciptype,snow,snowdepth,windgust,windspeed,winddir,sealevelpressure,cloudcover,visibility,solarradiation,solarenergy,uvindex,severerisk,sunrise,sunset,moonphase,conditions,description,icon,stations
South Africa,2020-10-09,27.6,13.5,19.8,27.2,13.5,19.8,11.9,63.5,0.1,100,4.17,rain,0,0,35.3,14.2,336.4,1017.8,22.3,13.6,229.3,19.8,9,,2020-10-09T05:38:16,2020-10-09T18:10:58,0.75,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"68264399999,FALA,68264099999,E0397,FAWB,68263099999,68263599999,68269099999,FAWK"
South Africa,2020-10-10,31.1,15.3,22.2,29.1,15.3,21.8,4.4,38,0,0,0,,0,0,40.7,19.8,263.2,1017.2,5.9,14.4,267.3,23.2,9,,2020-10-10T05:37:15,2020-10-10T18:11:27,0.75,Clear,Clear conditions throughout the day.,clear-day,"68264399999,FALA,68264099999,E0397,FAWB,68263099999,F0671,68263599999,68269099999,FAWK"
South Africa,2020-10-11,17.1,11.9,14.2,17.1,11.9,14.2,11.3,84.3,16.484,100,12.5,rain,0,0,38.1,20.7,72.8,1020.3,73.8,12.4,44.2,3.7,2,,2020-10-11T05:36:15,2020-10-11T18:11:56,0.82,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"68264399999,FALA,68264099999,FAJB,E0397,FAWB,68263099999,F0671,68263599999,68269099999,FAOR,FAWK"
South Africa,2020-10-12,22.3,11.1,14.5,22.3,11.1,14.5,10.9,80.7,2.3,100,41.67,rain,0,0,18.4,16.2,34.3,1023.7,67.2,14.4,128.2,11,7,,2020-10-12T05:35:15,2020-10-12T18:12:25,0.85,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"68264399999,FALA,68264099999,E0397,FAWB,68263099999,F0671,68263599999,68269099999,FAWK"
South Africa,2020-10-13,26.4,12.4,17.4,26.4,12.4,17.4,11.1,69.2,5.1,100,16.67,rain,0,0,35.3,12.5,324.3,1024,39.4,14.2,246.1,21.3,10,,2020-10-13T05:34:16,2020-10-13T18:12:55,0.89,"Rain, Partially cloudy",Clearing in the afternoon with rain clearing later.,rain,"68264399999,FALA,68264099999,E0397,FAWB,68263099999,F0671,68263599999,68269099999,FAOR,FAWK"
South Africa,2020-10-14,29.3,13.5,20.3,28,13.5,20.2,10.6,56.6,0,0,0,,0,0,35.3,19.7,28.2,1025.8,4.9,14,261,22.5,9,,2020-10-14T05:33:18,2020-10-14T18:13:25,0.92,Clear,Clear conditions throughout the day.,clear-day,"68264399999,FALA,68264099999,E0397,FAWB,68263099999,F0671,68263599999,68269099999,FAWK"
South Africa,2020-10-15,30.4,12.3,20.4,28.9,12.3,20.2,10.8,57.5,0.5,100,12.5,rain,0,0,33.5,16.7,7.2,1026.5,4.1,13.8,265.3,22.9,9,,2020-10-15T05:32:20,2020-10-15T18:13:56,0.95,Rain,Clear conditions throughout the day with rain clearing later.,rain,"68264399999,FALA,68264099999,E0397,FAWB,68263099999,F0671,68263599999,68269099999,FAWK"
South Africa,2020-10-16,34.1,14.6,24.1,31.9,14.6,23.5,9.6,44.8,0,0,0,,0,0,39,19.1,20.6,1023.8,5.4,13.3,276,23.9,10,,2020-10-16T05:31:23,2020-10-16T18:14:27,0,Clear,Clear conditions throughout the day.,clear-day,"68264399999,FALA,68264099999,FAJB,E0397,FAWB,68263099999,68263599999,68269099999,FAOR,FAWK"
South Africa,2020-10-17,32,15.3,23.2,30.2,15.3,22.8,10.8,49.6,1.8,100,16.67,rain,0,0,55.4,17.8,333.6,1023.5,12,14.1,267.4,22.9,9,,2020-10-17T05:30:27,2020-10-17T18:14:58,0.02,Rain,Clear conditions throughout the day with rain clearing later.,rain,"68264399999,FALA,68264099999,E0397,FAWB,68263099999,F0671,68263599999,68269099999,FAWK"
South Africa,2020-10-18,34,16.8,25.6,31.8,16.8,24.8,9.2,39.6,0,0,0,,0,0,35.3,17.2,288.2,1020.7,22.4,14.4,235.5,20.3,10,,2020-10-18T05:29:31,2020-10-18T18:15:30,0.05,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"68264399999,FALA,68264099999,E0397,FAWB,68263099999,68263599999,68269099999,FAWK"
South Africa,2020-10-19,37,17.1,26.4,34.6,17.1,25.6,8.4,36.1,0,0,0,,0,0,66.6,19.9,1.7,1019.3,16,13.4,253.9,21.9,9,,2020-10-19T05:28:37,2020-10-19T18:16:03,0.09,Clear,Clear conditions throughout the day.,clear-day,"68264399999,FALA,68264099999,68361099999,E0397,FAWB,68263099999,68263599999,68269099999,68267299999,FAOR,FAWK"
South Africa,2020-10-20,34,18.7,26.3,31.8,18.7,25.5,8.2,35.3,0.1,100,4.17,rain,0,0,37.1,25.9,328.4,1018.4,19.3,12.8,259.6,22.3,9,,2020-10-20T05:27:43,2020-10-20T18:16:35,0.12,Rain,Clear conditions throughout the day with late afternoon rain.,rain,"68264399999,FALA,68264099999,FASI,E0397,FAWB,68263099999,68263599999,68269099999,68267499999,FAOR,FAWK"
South Africa,2020-10-21,28.5,17.9,21.7,27.6,17.9,21.6,10.5,51.2,0.396,100,8.33,rain,0,0,44.6,29.4,57.8,1024.7,24.6,13,215.2,18.6,9,,2020-10-21T05:26:50,2020-10-21T18:17:09,0.16,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"68264399999,FAGM,68264099999,68363099999,E0397,68263099999,FAWB,68263599999,68269099999,68267499999,68267299999,FAWK,FALA,FASI,FAJB,FAOR"
South Africa,2020-10-22,31.3,13.4,21.5,29.8,13.4,21.3,10.7,54.4,0.1,100,4.17,rain,0,0,33.5,19.3,53.6,1026.3,5.1,14.4,264.2,22.9,9,,2020-10-22T05:25:58,2020-10-22T18:17:42,0.19,Rain,Clear conditions throughout the day with early morning rain.,rain,"68264399999,FALA,68264099999,E0397,FAWB,68263099999,68263599999,68269099999,FAWK"
South Africa,2020-10-23,33,15.5,24.2,31.2,15.5,23.8,10.8,46.4,0,0,0,,0,0,57.6,22.4,326.3,1024.1,20.5,13.5,244.6,21.1,9,,2020-10-23T05:25:07,2020-10-23T18:18:17,0.25,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"68264399999,FALA,68264099999,FASI,E0397,FAWB,68263099999,68263599999,68269099999,FAOR,FAWK"
South Africa,2020-10-24,33.1,17.8,24.2,31.3,17.8,23.9,11.8,48.4,0,0,0,,0,0,72.4,26.5,99.2,1021.4,29.6,12.9,252.8,21.9,9,,2020-10-24T05:24:16,2020-10-24T18:18:51,0.26,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"68264399999,FALA,68264099999,FASI,E0397,FAWB,68263099999,68263599999,68269099999,68267499999,FAOR,FAWK"
South Africa,2020-10-25,32.4,15.6,23.1,31.1,15.6,22.9,11.7,51.1,0.1,100,4.17,rain,0,0,100.1,30,80.4,1020.2,19.8,10,233.7,20,9,,2020-10-25T05:23:27,2020-10-25T18:19:27,0.29,Rain,Clear conditions throughout the day with late afternoon rain.,rain,"68264399999,FALA,68264099999,E0397,FAWB,68263599999,68269099999,FAOR,FAWK"
South Africa,2020-10-26,29.5,17.7,23.7,28.3,17.7,23.4,9.9,43.3,0.2,100,8.33,rain,0,0,35.3,16.3,37.3,1021,58.5,14,228.2,19.6,8,,2020-10-26T05:22:39,2020-10-26T18:20:02,0.32,"Rain, Partially cloudy",Becoming cloudy in the afternoon with early morning rain.,rain,"68264399999,FALA,68264099999,E0397,FAWB,68263099999,68263599999,68269099999,FAWK"
South Africa,2020-10-27,31.5,16.8,22.9,30,16.8,22.7,11.1,49.2,0.8,100,20.83,rain,0,0,27.1,17.5,59,1021.4,37.7,13.8,211.6,18.2,9,,2020-10-27T05:21:51,2020-10-27T18:20:38,0.36,"Rain, Partially cloudy",Partly cloudy throughout the day with rain in the morning and afternoon.,rain,"68264399999,FALA,68264099999,FASI,E0397,FAWB,68263099999,68263599999,68269099999,FAOR,FAWK"
South Africa,2020-10-28,31.3,16.7,24.6,29.4,16.7,24,10.5,44.8,0,0,0,,0,0,40.7,15.8,43.5,1021.3,17.8,13.9,277.2,23.8,10,,2020-10-28T05:21:05,2020-10-28T18:21:15,0.39,Clear,Clear conditions throughout the day.,clear-day,"68264399999,FALA,68264099999,E0397,FAWB,68263099999,68263599999,68269099999,68267499999,FAOR,FAWK"
South Africa,2020-10-29,30.2,17.7,23.8,28.3,17.7,23.3,4.2,30.5,0,0,0,,0,0,46.4,25.5,38.4,1022.5,7.6,13.3,288.6,24.9,10,,2020-10-29T05:20:20,2020-10-29T18:21:52,0.43,Clear,Clear conditions throughout the day.,clear-day,"68264399999,FALA,68264099999,FASI,E0397,FAWB,68263099999,68263599999,68267499999,FAOR,FAWK"
South Africa,2020-10-30,33.3,16.8,24.5,30.8,16.8,23.8,3.2,27.1,0,0,0,,0,0,35.3,18.3,48.8,1023.6,22.2,13.9,285.2,24.6,10,,2020-10-30T05:19:36,2020-10-30T18:22:30,0.46,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"68264399999,FALA,68264099999,E0397,FAWB,68263099999,68263599999,68269099999,FAWK"
South Africa,2020-10-31,28.2,14.6,21.8,27.7,14.6,21.6,11.5,55.2,27.9,100,41.67,rain,0,0,57.6,26.9,57.9,1024.3,55,13.6,211.8,18.2,9,,2020-10-31T05:18:53,2020-10-31T18:23:08,0.5,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"68264399999,68264099999,68363099999,E0397,FAWB,68263099999,68263599999,68269099999,68267499999,FAWK,FALA,FASI,FAOR"
South Africa,2020-11-01,21.6,10.7,15,21.6,10.7,15,11.9,82.8,60,100,8.33,rain,0,0,42.5,32.4,28.8,1023.2,81.8,10.3,64,5.3,3,,2020-11-01T05:18:11,2020-11-01T18:23:46,0.53,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"FALA,68264399999,FASI,FAGM,E0397,68263099999,FAWB,68263599999,68267499999,FAOR"
South Africa,2020-11-02,23.6,10.5,17.2,23.6,10.5,17.2,10.9,68.7,0.2,100,4.17,rain,0,0,37.1,21,338.5,1021.6,43.4,11.9,256.9,22.1,10,,2020-11-02T05:17:30,2020-11-02T18:24:25,0.56,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"FALA,68264399999,FASI,FAJB,68363099999,E0397,68263099999,FAWB,68263599999,68267499999,68267299999,FAOR"
South Africa,2020-11-03,25.1,15.2,19.4,25.1,15.2,19.4,13.3,68.8,0.3,100,12.5,rain,0,0,40.7,19,348.8,1021.8,65.5,12.9,194.9,16.8,7,,2020-11-03T05:16:50,2020-11-03T18:25:05,0.6,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"68264399999,FALA,68264099999,FASI,E0397,FAWB,68263099999,68269099999,68263599999,FAOR,FAWK"
South Africa,2020-11-04,26.1,16.4,20.5,26.1,16.4,20.5,13.8,67,3.2,100,50,rain,0,0,40.7,20.8,41.9,1020.3,64.2,13.6,159.5,13.7,6,,2020-11-04T05:16:12,2020-11-04T18:25:45,0.63,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"68264399999,FALA,68264099999,E0397,FAWB,68263099999,68263599999,68269099999,FAWK"
South Africa,2020-11-05,22.2,14,16.9,22.2,14,16.9,13.7,82,18,100,8.33,rain,0,0,77.8,32.4,38,1019.4,45.6,11.7,141.4,12.3,7,,2020-11-05T05:15:35,2020-11-05T18:26:25,0.66,"Rain, Partially cloudy",Partly cloudy throughout the day with rain in the morning and afternoon.,rain,"68264399999,FALA,68264099999,FASI,E0397,FAWB,68263099999,F0671,68263599999,68269099999,FAOR,FAWK"
South Africa,2020-11-06,27.8,12.8,20.5,27.2,12.8,20.4,13.2,66.4,6.2,100,8.33,rain,0,0,35.3,15.3,317.1,1018.4,55.7,12.6,249.8,21.6,10,,2020-11-06T05:14:59,2020-11-06T18:27:05,0.7,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"FALA,68264399999,68264099999,FASI,FAJB,E0397,68263099999,FAWB,68263599999,68269099999,FAOR,FAWK"
South Africa,2020-11-07,33.3,15.1,24,31.7,15.1,23.6,11.9,51.5,0,0,0,,0,0,35.3,15,330.3,1018.9,38.6,13.3,282.1,24.2,10,,2020-11-07T05:14:25,2020-11-07T18:27:47,0.73,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"68264399999,FALA,68264099999,E0397,FAWB,68263099999,68263599999,68269099999,FAWK"
South Africa,2020-11-08,33.8,17.3,24.8,33.4,17.3,24.6,14.5,56.1,13,100,4.17,rain,0,0,40.7,23.9,28.1,1020.5,26.1,13,261.3,22.5,10,,2020-11-08T05:13:52,2020-11-08T18:28:28,0.75,"Rain, Partially cloudy",Becoming cloudy in the afternoon with late afternoon rain.,rain,"68264399999,FALA,68264099999,FAJB,E0397,FAWB,68263099999,68263599999,68269099999,68267299999,FAOR,FAWK"
South Africa,2020-11-09,28.8,18.4,23.2,28.4,18.4,23.2,15,61.9,10.2,100,8.33,rain,0,0,44.6,21.5,257,1022.9,70.1,13.2,185.5,16.1,6,,2020-11-09T05:13:20,2020-11-09T18:29:10,0.8,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"68264399999,FALA,68264099999,FASI,E0397,FAWB,68263099999,68263599999,68269099999,FAOR,FAWK"
South Africa,2020-11-10,23.9,15.6,18.2,23.9,15.6,18.2,15.4,84.8,13.8,100,8.33,rain,0,0,64.8,21.4,60.1,1022.8,73.2,11.6,85.7,7.3,5,,2020-11-10T05:12:49,2020-11-10T18:29:52,0.84,"Rain, Partially cloudy",Partly cloudy throughout the day with rain in the morning and afternoon.,rain,"68264399999,68264099999,E0397,FAWB,68263099999,68269099999,68263599999,68267299999,FAWK,FALA,FASI,68361099999,FAJB,FAOR"
South Africa,2020-11-11,25,14.4,19,25,14.4,19,13.9,74.2,0.2,100,4.17,rain,0,0,57.6,14.7,60.3,1022.6,56.3,12.9,160.9,13.7,9,,2020-11-11T05:12:20,2020-11-11T18:30:35,0.87,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"68264399999,FALA,68264099999,FASI,E0397,FAWB,68263099999,68263599999,68269099999,FAOR,FAWK"
South Africa,2020-11-12,23.7,15.7,19.6,23.7,15.7,19.6,12.7,66.5,0,0,0,,0,0,24.1,16.6,33.9,1025.1,47.9,12.5,233.7,20.3,10,,2020-11-12T05:11:52,2020-11-12T18:31:18,0.9,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"68264399999,68264099999,FAGM,E0397,FAWB,68263099999,68263599999,68269099999,68267499999,68267299999,FAWK,FALA,FASI,68361099999,FAJB,F0671,FAOR"
South Africa,2020-11-13,26.8,13.5,20.2,26.4,13.5,20.2,10.5,56.4,0,0,0,,0,0,27.7,14.1,25.3,1024.6,32.5,14,282.1,24.4,10,,2020-11-13T05:11:26,2020-11-13T18:32:01,0.94,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"68264399999,FALA,68264099999,E0397,FAWB,68263099999,68263599999,68269099999,68267499999,FAWK"
South Africa,2020-11-14,29.4,14.1,22,27.8,14.1,21.7,7,39.9,0,0,0,,0,0,31.5,16.2,6.7,1020.9,36.6,12.9,289,24.9,10,,2020-11-14T05:11:01,2020-11-14T18:32:44,0.97,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"68264399999,FALA,68264099999,E0397,FAWB,68263099999,68263599999,68269099999,FAWK"
South Africa,2020-11-15,29.9,15.1,22.9,28.2,15.1,22.5,6.4,37.5,0,0,0,,0,0,27.7,10.2,5.8,1019.1,23.5,13,281.5,24.5,10,,2020-11-15T05:10:37,2020-11-15T18:33:28,0,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"FALA,68264399999,FASI,68264099999,E0397,FAWB,68263099999,68263599999,68269099999,68267499999,FAOR,FAWK"
South Africa,2020-11-16,30.4,16.6,23.9,28.7,16.6,23.5,9,40.6,0,0,0,,0,0,20.5,14.3,6.3,1018.9,42,13.1,285.1,24.7,10,,2020-11-16T05:10:15,2020-11-16T18:34:12,0.04,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"68264399999,FALA,68264099999,FASI,E0397,FAWB,68263099999,68263599999,68269099999,FAOR,FAWK"
South Africa,2020-11-17,29,17.4,22.2,28.5,17.4,22.1,11.8,53.2,0.1,100,4.17,rain,0,0,44.6,25.2,346.9,1018.5,47.3,14.3,209.6,18.3,9,,2020-11-17T05:09:55,2020-11-17T18:34:56,0.07,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"68264399999,FALA,68264099999,E0397,FAWB,68263099999,68263599999,68269099999,FAOR,FAWK"
South Africa,2020-11-18,32.2,15.1,23.7,31.1,15.1,23.4,12.2,52.1,0,0,0,,0,0,40.7,13.8,328.9,1016.3,28.6,13.8,257.2,22.2,10,,2020-11-18T05:09:36,2020-11-18T18:35:41,0.11,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"68264399999,FALA,68264099999,FASI,FAJB,E0397,FAWB,68263099999,68263599999,68269099999,FAOR,FAWK"
South Africa,2020-11-19,33.3,17.7,24.8,32.1,17.7,24.3,11.5,47,0,0,0,,0,0,61.2,20.5,304.1,1016.5,56.7,14.2,282.7,24.3,10,,2020-11-19T05:09:18,2020-11-19T18:36:25,0.14,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"68264399999,FALA,68264099999,E0397,FAWB,68263099999,68263599999,68269099999,FAOR,FAWK"
South Africa,2020-11-20,28.2,14.2,20,28.8,14.2,20.1,14.8,73.4,91.024,100,12.5,rain,0,0,56.1,27.3,63.5,1020.9,70.7,11.7,130.4,11,6,,2020-11-20T05:09:02,2020-11-20T18:37:10,0.17,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"68264399999,FALA,68264099999,FASI,E0397,FAWB,68263099999,68263599999,68269099999,FAOR,FAWK"
South Africa,2020-11-21,17.8,14.9,16.5,17.8,14.9,16.5,15.3,92.6,4,100,8.33,rain,0,0,57.6,24,350.4,1021.7,85.2,11.5,44.7,3.7,2,,2020-11-21T05:08:47,2020-11-21T18:37:55,0.2,"Rain, Partially cloudy",Partly cloudy throughout the day with rain in the morning and afternoon.,rain,"FALA,68264399999,68264099999,FASI,FAJB,E0397,68263099999,FAWB,68263599999,68269099999,FAOR,FAWK"
South Africa,2020-11-22,22.4,16.1,18.4,22.4,16.1,18.4,17,91.5,22.743,100,12.5,rain,0,0,13,15.2,354.2,1019.8,79.4,9.7,87.1,7.6,5,,2020-11-22T05:08:34,2020-11-22T18:38:39,0.25,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"68264399999,FALA,68264099999,FAJB,E0397,FAWB,68263099999,68263599999,68269099999,FAOR,FAWK"
South Africa,2020-11-23,27.3,15.8,21.1,28.5,15.8,21.3,16.6,77.1,6.931,100,8.33,rain,0,0,46.4,22.1,331.5,1018.8,46.4,13,243,21,10,,2020-11-23T05:08:23,2020-11-23T18:39:24,0.27,"Rain, Partially cloudy",Partly cloudy throughout the day with rain in the morning and afternoon.,rain,"FALA,68264399999,68264099999,FAJB,E0397,68263099999,FAWB,68263599999,68269099999,FAOR,FAWK"
South Africa,2020-11-24,28.9,16.6,22.9,29.3,16.6,23,16.5,69.2,4.32,100,8.33,rain,0,0,35.3,27.7,320.3,1016.1,26.5,13.2,264.9,23,10,,2020-11-24T05:08:13,2020-11-24T18:40:09,0.3,"Rain, Partially cloudy",Becoming cloudy in the afternoon with rain.,rain,"68264399999,FALA,68264099999,FAGM,E0397,FAWB,68263099999,68263599999,68269099999,68346399999,FAOR,FAWK"
South Africa,2020-11-25,30.4,16.8,23.6,30.3,16.8,23.6,15.4,62.5,0,0,0,,0,0,38.9,17.6,310.5,1017.6,15.7,14.2,278.6,23.8,10,,2020-11-25T05:08:04,2020-11-25T18:40:54,0.34,Clear,Clear conditions throughout the day.,clear-day,"68264399999,FALA,68264099999,FASI,E0397,FAWB,68263099999,68263599999,68269099999,FAOR,FAWK"
South Africa,2020-11-26,27.3,17.4,22.2,27.3,17.4,22.2,14.9,66,1,100,4.17,rain,0,0,44.6,27.2,337.2,1019.6,36,12.8,203.6,17.7,6,,2020-11-26T05:07:57,2020-11-26T18:41:38,0.37,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"68264399999,68264099999,FAGM,E0397,FAWB,68263099999,68263599999,68269099999,68267299999,FAWK,FALA,FASI,FAJB,FAOR"
South Africa,2020-11-27,30.6,15.4,21.8,30.6,15.4,22,15.8,70.6,5.33,100,4.17,rain,0,0,69.6,30.8,28.5,1022.2,34,12.1,257,22.3,10,,2020-11-27T05:07:52,2020-11-27T18:42:23,0.4,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"68264399999,FAGM,68264099999,E0397,68263099999,FAWB,68263599999,68269099999,68267299999,FAWK,FALA,FAJB,F0671,68346399999,FAOR"
South Africa,2020-11-28,23.7,15.8,19,23.7,15.8,19,15.7,81.9,13.09,100,8.33,rain,0,0,35.3,17.7,22.2,1022.6,77.1,13.9,67,6.2,3,,2020-11-28T05:07:48,2020-11-28T18:43:07,0.43,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"68264399999,FALA,68264099999,E0397,FAWB,68263099999,68263599999,68269099999,FAWK"
South Africa,2020-11-29,27.8,17.3,21.3,28.2,17.3,21.4,16.1,73.8,0.2,100,4.17,rain,0,0,27.7,12,353.5,1019,57,12.5,234.6,20.3,10,,2020-11-29T05:07:46,2020-11-29T18:43:52,0.47,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"68264399999,FALA,68264099999,E0397,FAWB,68263099999,68263599999,68269099999,FAOR,FAWK"
South Africa,2020-11-30,26.8,17.4,20.9,27.4,17.4,20.9,16,74.9,5.9,100,50,rain,0,0,24.2,21.4,13.8,1018.8,57.2,13.3,158.3,13.8,8,,2020-11-30T05:07:45,2020-11-30T18:44:36,0.5,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"68264399999,FALA,68264099999,68363099999,E0397,FAWB,68263099999,68263599999,68269099999,FAOR,FAWK"
South Africa,2020-12-01,28.8,15.7,20.8,29,15.7,20.8,14.8,70.6,13.643,100,12.5,rain,0,0,88.9,21.7,285.9,1016.2,38.8,11.5,188.1,16.3,9,,2020-12-01T05:07:46,2020-12-01T18:45:20,0.54,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"68264399999,68264099999,68363099999,E0397,FAWB,68263099999,68263599999,68269099999,68267499999,FAWK,FALA,FASI,68361099999,FAOR"
South Africa,2020-12-02,28.8,13.5,20.7,28.1,13.5,20.7,13.3,66.1,1.3,100,16.67,rain,0,0,48.1,22,62.3,1017.2,18,14.3,319.4,27.4,10,,2020-12-02T05:07:48,2020-12-02T18:46:03,0.57,Rain,Clear conditions throughout the day with late afternoon rain.,rain,"68264399999,FALA,68264099999,FASI,E0397,FAWB,68263099999,68263599999,68269099999,68267499999,FAOR,FAWK"
South Africa,2020-12-03,23.7,15.4,18.6,23.7,15.4,18.6,14,75.6,2.4,100,50,rain,0,0,38.9,20.9,12.4,1020.8,58.4,13.8,159.4,13.7,8,,2020-12-03T05:07:52,2020-12-03T18:46:46,0.61,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"68264399999,FALA,68264099999,E0397,FAWB,68263099999,68263599999,68269099999,FAOR,FAWK"
South Africa,2020-12-04,26.8,15.2,20,27.1,15.2,20,13.4,68.4,0.5,100,20.83,rain,0,0,44.6,17.9,52.9,1020.9,45.7,13.3,219.9,19,8,,2020-12-04T05:07:57,2020-12-04T18:47:29,0.64,"Rain, Partially cloudy",Partly cloudy throughout the day with rain clearing later.,rain,"68264399999,FALA,68264099999,FAJB,E0397,FAWB,68263099999,68263599999,68269099999,FAOR,FAWK"
South Africa,2020-12-05,20.8,15.4,17.4,20.8,15.4,17.4,14.1,81.7,29.813,100,8.33,rain,0,0,18.5,16.2,66.8,1023.3,73.4,12.3,91.4,7.9,4,,2020-12-05T05:08:04,2020-12-05T18:48:11,0.68,"Rain, Partially cloudy",Partly cloudy throughout the day with rain in the morning and afternoon.,rain,"68264399999,FALA,68264099999,E0397,FAWB,68263099999,68263599999,68269099999,FAWK"
South Africa,2020-12-06,26.4,13.5,19,26.4,13.5,19,13.7,73.4,0.7,100,25,rain,0,0,16.4,13.3,40.5,1021.5,58.9,13.4,280.3,24.4,10,,2020-12-06T05:08:12,2020-12-06T18:48:53,0.71,"Rain, Partially cloudy",Partly cloudy throughout the day with rain clearing later.,rain,"68264399999,FALA,68264099999,E0397,FAWB,68263099999,68263599999,68269099999,FAOR,FAWK"
South Africa,2020-12-07,27.6,15.9,20,28,15.9,20,14.9,74,1,100,29.17,rain,0,0,38.9,21.3,49.2,1023.3,48.3,13.2,236.8,20.4,10,,2020-12-07T05:08:22,2020-12-07T18:49:34,0.75,"Rain, Partially cloudy",Partly cloudy throughout the day with rain in the morning and afternoon.,rain,"68264399999,FALA,68264099999,FASI,FAJB,E0397,FAWB,68263099999,68263599999,68269099999,FAOR,FAWK"
South Africa,2020-12-08,24.4,15.6,19.7,24.4,15.6,19.7,14.2,72,4.1,100,50,rain,0,0,35.3,18.8,41,1024.1,75.1,12.8,138.3,12.2,5,,2020-12-08T05:08:34,2020-12-08T18:50:15,0.75,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"FALA,68264399999,68264099999,FASI,E0397,68263099999,FAWB,68263599999,68269099999,FAOR,FAWK"
South Africa,2020-12-09,27.3,15.7,21.4,27.4,15.7,21.4,13.3,61.6,0.607,100,4.17,rain,0,0,37.1,18.2,342,1019.3,43.3,13,253.3,21.8,9,,2020-12-09T05:08:47,2020-12-09T18:50:55,0.82,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"68264399999,FALA,68264099999,FASI,E0397,FAWB,68263099999,68263599999,68269099999,FAOR,FAWK"
South Africa,2020-12-10,31,17.2,23.8,31,17.2,23.7,14.7,59.4,0,0,0,,0,0,24.7,16.4,337.9,1017.5,34.8,13.1,265,22.9,10,,2020-12-10T05:09:01,2020-12-10T18:51:35,0.85,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"68264399999,FALA,68264099999,FASI,E0397,FAWB,68263099999,68263599999,68269099999,FAOR,FAWK"
South Africa,2020-12-11,29.5,19.4,24.6,28.8,19.4,24.5,13.7,53.4,0.1,100,4.17,rain,0,0,33.5,26.9,344.6,1017.6,43.7,13,256,21.9,9,,2020-12-11T05:09:17,2020-12-11T18:52:14,0.89,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"68264399999,68264099999,FAGM,68363099999,E0397,FAWB,68263099999,68263599999,68269099999,68267499999,68267299999,FAWK,FALA,FASI,FAJB,FAOR"
South Africa,2020-12-12,28.8,15,22.1,28,15,22,13.7,62.6,10,100,4.17,rain,0,0,43.9,28.2,40.7,1019.2,57.1,11.6,162.4,14.2,9,,2020-12-12T05:09:34,2020-12-12T18:52:52,0.92,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"68264399999,FAGM,E0397,FAIR,68263099999,FAWB,68263599999,68267299999,68267499999,FALA,FASI,FAJB,FAOR"
